Class,Alcohol,MalicAcid,Ash,AlcalinityOfAsh,Magnesium,TotalPhenols,Flavanoids,NonflavanoidPhenols,Proanthocyanins,ColorIntensity,Hue,OD280/OD315OfDilutedWines,Proline
2.0,12.037851906800904,2.0599294794290026,1.7220775726280972,17.34947109571752,97,2.167781386229908,2.109788438287007,0.268028208228399,1.3749118492862529,3.350176301427494,1.2659858958858006,2.8777108656589103,681
2.0,12.58264432780275,1.5745331333761439,2.341280119974314,18.5252886556055,90,2.286337851095414,2.577093373324771,0.30316892554770697,1.8916578810889924,4.174711344394499,1.1717733433311928,2.810346386726601,699
2.0,12.06018479374051,1.0997741262185863,2.2657905582349485,20.51129368907069,97,3.4093223786557587,2.3745790292460685,0.14466118932787927,1.703757694202224,3.5129979127761715,1.0462012257568705,3.0664681795791897,772
3.0,12.58996495395698,1.87294980648326,2.1498247697848942,19.25262845322659,98,1.5497546776988516,0.6198598158279152,0.5798247697848941,1.1708060589894873,7.350876151075529,0.6547371546773411,1.5649474309354683,667
2.0,12.270895455615726,1.8050846950788844,2.257054697433481,23.3437803155168,87,2.3455324228867473,2.516069696256183,0.3900895455615726,1.7183083352954973,2.3314230280197847,0.8800895455615726,2.9451742406404566,353
3.0,13.713028741997473,2.735465974791153,2.2986738364751975,21.834229559399688,89,1.3526523270496051,0.668727610039179,0.41464157233680876,1.0041398112663513,9.601218550088664,0.6913799370887836,1.6766845911879935,605
3.0,13.872390293234584,5.0367602238523475,2.231883590783519,20.011301544701112,80,0.9854247414565338,0.3423356525715633,0.40052740541938525,0.6813561853641336,4.9207194986187055,0.579698625474637,1.3339932124610596,416
2.0,12.411413472594743,1.4456401767548657,2.0986002410293625,18.504267845032437,159,2.353533681486857,2.046920530264597,0.27944009641174494,3.1042404177842275,2.6563331994281323,1.1870399357255033,2.729146430993512,887
3.0,13.577685636721775,3.8713247511490243,2.215574977377184,20.596070459022172,88,1.4957786813108205,0.47634643180325953,0.5580785908195565,0.9786463413119956,6.036128274100133,0.7990392954097782,1.794425022622816,558
2.0,12.141464842234534,1.1590268023962815,1.9902438039838253,17.536570597573785,85,2.483415274105136,2.377074352194097,0.29512190199191257,1.595855332274971,2.695123920323495,1.3068285298786892,2.93463227569268,351
3.0,14.112261605707566,2.7501837962838045,2.4650817517836145,19.925408758918074,90,1.6979018978596625,0.7193937226813012,0.44596729928655415,1.2877383942924332,9.59706408730694,0.6125408758918073,1.6995572262485301,633
1.0,14.07627034137416,2.1151773114845267,2.326366287362043,17.929689900367883,104,2.906056187729928,3.290997083901752,0.22,2.372090113791387,5.7368168563189785,1.2491211237545985,3.1875775249080287,1488
2.0,12.139888640773188,2.0376948786469202,2.1932962135910627,21.09706755662943,85,2.62717891585624,2.7470675566294283,0.3738827022651771,1.4315367475687197,2.9890794336454505,0.8269970307459944,3.194580550166103,372
2.0,12.417217325532151,1.6111130697871396,2.1961218838292673,22.61130697871395,106,2.0122437676585347,2.110035256168511,0.34333920936141854,1.626139511913523,2.063339209361419,1.0505389068093143,2.9499823719157443,344
3.0,13.839920666586691,2.7205785088245453,2.328383473646327,21.684628070596364,90,1.4020363683516002,0.6831537192940365,0.41473057894105453,1.063114052587382,9.598922315764218,0.6873851228238544,1.6847305789410545,622
1.0,13.466436939381566,1.7991565496463524,2.6053528069912937,19.88640194867607,95,2.527418226106274,2.5976074853101165,0.2789672904425098,1.6496729044250973,3.54117054592855,1.1184509356637646,3.8101892592038427,853
1.0,14.014344830757208,1.6832836466571048,2.212736372214254,16.01094548885702,96,2.6492703007428657,2.3400333647855986,0.26018242481428366,1.9747096803857753,4.683581766714475,1.0412769736999854,3.597479417385628,1035
2.0,11.568185029677094,1.9424118081732964,2.4684861660213726,19.393922924732845,95,2.687873023656495,2.6142376481725247,0.28969614623664214,1.987580039569461,3.189392292473284,0.7969696146236642,3.296058053333591,593
2.0,12.29,1.41389714062888,1.9806586716555854,16.005488930463212,85,2.549725553476839,2.4993138836920985,0.2898902213907357,1.7706037823509533,2.897941651076296,1.2297804427814716,2.7415369005296992,427
3.0,12.519305076332337,1.3661354791716946,2.244830513148701,17.603389737025978,85,1.9607118999301278,0.5882711789620785,0.6031016921107794,1.2179491815219465,5.620593066092866,0.7479322052594803,1.5172372815918185,654
2.0,12.051998813354244,1.4946413606871323,2.210880189863321,18.57599841780566,91,3.2964792405467165,2.7438386709567544,0.18151996835611323,1.6495191772589433,3.9411981013667923,1.1945599050683395,2.9081601423974908,388
2.0,12.04448011362678,1.1746063689338129,2.519086482560591,24.165208773828937,78,1.9933916490468424,1.5824781316074341,0.4,1.3950437367851318,2.2330417547657873,1.3141302193457234,2.7604761495880896,624
1.0,13.051007001215545,2.052862003454707,3.218144997760838,24.97879997440958,123,2.630901001087593,2.6800530000639764,0.46957599948819156,1.9194699993602393,3.5839220047342284,1.1295229994242155,3.1985689982726466,829
1.0,13.075734552522617,1.5054852241520686,2.1009973134821944,15.537399255582287,97,2.4,2.628780223325314,0.27975067162945144,1.369501343258903,3.7062332092637145,1.1760107460712228,2.6919946269643886,1026
2.0,12.384457949154758,2.3150043407997436,3.0533304394668375,24.819384155559117,118,2.993515463881662,3.9071104175715052,0.4307400976592972,1.8454625610370607,5.175542050845242,0.9839823657184663,3.317030927763324,597
3.0,13.299275975844557,2.8483206374934946,2.3797574052161607,19.608415613512896,95,2.0216831227025795,0.9048180539121207,0.5850606486959598,1.9863836394188543,10.860837801155217,0.5627710390337823,1.5848180539121206,659
2.0,12.657301515603674,1.7025168838920115,2.2644898696647933,18.674603031207347,88,2.2394104759062627,2.5514966232215976,0.27970523795313124,1.8255329433224607,4.025396968792653,1.1653741558053994,2.989523637448816,707
3.0,13.668258935210298,3.889134962085974,2.351845727083655,19.218457270836552,91,1.8,0.8300000000000001,0.516600554791248,1.6472782460406685,9.435129521036803,0.5671845727083655,1.6033994452087519,534
2.0,12.444905142486288,1.46962056994515,1.9521022039226947,20.08153305884042,81,2.158153305884042,1.9571970614364071,0.2967518366022455,1.2754161620997606,3.7490360862418557,1.0771970614364073,3.5281533058840417,596
1.0,13.852157868254265,1.921690257936794,2.3285971690475846,18.524281432539055,105,2.9071042464286228,3.2580394670635666,0.22,2.1750536218256427,6.298112406745374,1.1737408825397742,3.0317803496033404,1512
3.0,14.098661372306998,2.5503543603243437,2.4509448605664725,20.32283488259475,90,1.6267322443718664,0.6967716511740527,0.43515747676107874,1.2061023373275512,9.680629907044313,0.63291339530379,1.7051574767610789,652
2.0,12.98232440515068,3.427286348084641,2.3117968975940215,22.5,84,1.594629058759646,1.624863185225408,0.5833399171805703,1.6220507756014946,4.492383659775811,0.8482031024059783,2.094081799661278,509
3.0,12.850156321232625,4.613520652684535,2.481920356009746,21.483997033252116,86,1.689758101281355,0.644238931970762,0.4719203560097459,0.858079643990254,7.528377452716091,0.5467212460341109,1.8411164992374984,628
1.0,13.654309607011237,1.7060142769046927,2.114219049576735,16.28904752116325,102,3.071095247883675,3.277271466746332,0.2302333264814276,2.1082047726720425,5.793609627566953,0.9013285743651025,3.335780950423265,956
3.0,12.529802770935328,3.0778816625611967,2.628029584359701,26.002465363308403,98,1.85012326816542,0.5839901385467663,0.6240147921798505,1.1040887530791024,7.116946699510426,0.709901385467664,1.8058126323885615,818
1.0,13.918801802432968,1.7669253942822116,2.4205501126520605,15.630746057177884,90,2.5736247183698486,2.696699324087637,0.29263752816301514,1.854837978771257,5.507686514294471,1.1157121338808034,3.079351915085028,1312
2.0,11.778500814372292,2.272838394436532,2.2875399942047205,20.529840023181116,90,2.7410479930456653,2.7158223967546435,0.3464920011590558,1.575676788873064,2.9903783886412527,0.831790401390867,3.3317175974500772,494
3.0,12.859506106695111,2.7909164650382223,2.4,21.171079617422222,102,1.2560845143466668,1.1819399124337777,0.24878309713066665,0.83,5.487830971306667,0.7165784076515556,1.4024338057386667,538
3.0,13.515065218788015,3.0704790360532725,2.403222049855716,21.151669252164258,91,1.8719448753607097,0.7460667700865704,0.4476777950144284,1.2476777950144284,8.717242238153165,0.5662554348990013,1.6408998448701446,652
1.0,13.381270982041032,1.787458035917935,2.6252374107753806,16.161103125712774,93,2.863093526938451,2.965314152081006,0.33738129461230976,1.4683309377138318,4.9047482155076105,0.9330935269384514,3.1868297317559238,1201
3.0,13.4,4.25078827011205,2.667680496583448,23.987792087281306,106,1.8889012878553175,0.8537181691645372,0.35097663301749554,1.261831186907804,7.892675252368784,0.6851831186907804,1.737802575710635,690
1.0,13.678751824913547,3.1639065182784822,2.551841721070832,15.451546933649343,115,2.71019784866146,3.0041654500576347,0.17883813550659858,1.632125880325343,5.109517992084029,0.953881290803124,3.357960430267708,860
3.0,12.857555046548836,2.7719633093315306,2.4,21.282568768638058,102,1.2519036711760727,1.178316515019263,0.24961926576478544,0.83,5.496192657647855,0.7143486246272388,1.4007614684704293,539
1.0,14.109125055852212,1.7778590841452646,2.6793883097557902,20.0,117,2.860917535366315,3.245590394634946,0.3584281831709471,1.8684707743894746,6.362446760976841,1.094367014146526,2.617510647804632,1219
2.0,12.40646148667178,2.4426153903698022,2.35292316036213,21.0,94,2.556307695184901,2.1690768770415834,0.31046156147920834,1.2767692566641093,2.504615614792083,0.8369230481509896,3.1584617110940623,396
1.0,13.859816861664607,1.705457320277809,2.305457320277809,16.24542679722191,117,3.172713398610955,3.158262288056461,0.30365856222247206,2.199176928612079,6.243566993054775,0.9454573202778089,3.348201241944663,874
1.0,13.489027937641238,1.81,2.5002793764123696,20.274301558969075,98,2.623262530049486,2.8129831536371164,0.26902793764123695,1.7697206235876306,4.386792926342282,1.0761117505649478,3.6279889087216466,886
1.0,14.224510780201111,1.7045107802011104,2.358640142614433,15.984245385922284,122,3.019568791955591,3.0270646812066615,0.26902156040222047,2.1472802852288657,6.046202265117843,0.9851078020111023,3.585157592267724,1012
1.0,13.462622966438886,1.7619307815067904,2.5776366029106508,16.07982695376698,92,2.799567384417441,2.9036885167805573,0.3299134768834882,1.5226229664388848,4.961384369864189,0.9663980063359543,3.1554462520543245,1220
1.0,13.751542845212017,1.5309371046784532,2.474765723830387,15.848343179275549,108,3.5514056570176797,3.692079991648412,0.2310056987756217,1.9863771631395717,6.878857113030041,0.9278514142544201,2.993017096326865,1255
2.0,12.036485275550293,4.223554743218888,2.3466101177277903,21.73639566627203,80,2.0912131888757344,1.7403345077633077,0.4156065944378671,1.3956914178461817,2.484014093159693,0.802301535573972,2.612176693396475,578
3.0,12.570282265859058,1.283058761327899,2.1208237160163033,19.65293806639495,100,1.5521888821898506,0.5800000000000001,0.5397177341409415,1.379176283983697,7.301526737099656,0.6036002114851435,1.5444470090623192,641
2.0,12.469620474081994,1.5185632233104052,2.1993222751464176,18.988614222459816,161,2.4983734603514023,2.2688614222459815,0.3200813269824299,3.2785903323045487,2.602168719531464,1.159728910058567,2.6291325121874145,936
2.0,12.173321574343328,1.3110052915455028,1.945834803207084,19.210052915455027,91,2.315655495626161,1.9886537317776602,0.3794973542272487,2.0158171647220753,2.6124779518937395,0.8705026457727513,3.056175779883921,333
1.0,13.265948002746844,3.4687836592636754,2.6074150419053295,16.99123491642357,108,2.547218198305049,2.703363044652173,0.21214670391584864,1.8285868156633944,4.783899720631135,0.9968783659263676,3.4442934078316974,805
2.0,12.406088260307412,0.9563661128633503,2.1454644514534014,18.39389811894416,93,2.2866575861677156,2.0660473980621314,0.3,1.448183056431675,2.5727322257267007,1.2890847178416243,3.144244075242234,382
2.0,12.421544463485578,1.8019986925117382,1.9224010459906096,19.882868349899386,87,2.206171316501006,1.9714276375083843,0.30765736699798774,1.4635431559973169,3.0140557980120732,1.0873134265077136,3.444516564479542,679
3.0,12.51746894750794,1.2453349625056718,2.2339951124829844,17.76674812528359,86,1.9445163899410134,0.5800000000000001,0.5925310524920595,1.2660048875170153,5.679403387743887,0.7318611274807159,1.5142679700045374,648
3.0,13.108361782596873,3.956723565193747,2.3450727460016454,21.276091190024683,114,1.4368690571970382,1.2855092220115183,0.3534345285985191,1.1713472333965445,9.519418031986836,0.5729854507996709,1.3643326841962156,592
3.0,13.31964191313959,3.0056885364969235,2.5844364335768204,23.491949051097436,120,1.4203220379561023,1.516654650365231,0.22508050948902564,1.2525402547445128,9.15885604379282,0.562057197810359,1.343184330656718,494
3.0,12.563233353635766,1.9616076826181814,2.220425914646796,18.091481707064084,90,1.7752369513156485,0.6273185365651268,0.6177444512119225,1.0666406708101341,6.425944816655737,0.7381703658587183,1.5514037194944859,676
2.0,12.692011857987001,1.54475362523801,2.2613412386580007,20.82071147922008,80,1.38,1.4801185798700136,0.5732938067099954,1.6206706193290006,3.0667654832250113,0.9546350453679964,2.0841422958440163,494
2.0,12.337550958643495,2.4473695481726434,2.457369548172643,21.0,97,2.5603628209417044,2.114898082713009,0.3402721157062783,1.3103628209417044,2.7996371790582955,0.8005442314125566,3.3790929476457388,437
2.0,11.773751357539927,1.813698443354216,2.2553997827936114,18.205001810053236,95,3.118400868825554,2.4322015204447194,0.17410003620106476,1.4566009412276835,3.4960021720638847,1.1723001086031941,2.9415498370952085,360
3.0,13.04065286323371,4.090456838599594,2.4420771415036198,21.5,88,1.787222574541674,0.6917151443460181,0.46241542830072396,1.0078991481358823,7.942006010422126,0.543792285849638,1.768985139608688,634
2.0,11.851626747856425,1.4891231498666753,1.9995615749333375,20.66760896246148,85,1.9557283097846048,1.6316267478564244,0.3051485403487202,1.5373550576410289,2.0566483357949186,0.9536775288205144,3.318231907774354,496
2.0,12.10863862030051,1.4097134831769509,1.9232957930450767,19.13920172462436,90,2.3989764828948212,1.9286386203005108,0.38443193101502554,1.896253723495843,2.5218217924808175,0.8822722759398978,2.8585259994357406,340
2.0,12.742586052940469,3.410762142414365,1.9963521789477898,16.144283931892264,80,1.6117240352936464,1.2134480705872934,0.42855716068107735,0.8251905356035911,3.500998752324584,0.6980762142414364,2.1060525532504144,378
3.0,13.439327393284746,3.619414260729382,2.525881958832203,23.327728277372877,102,1.7453786204378536,0.7696636966423727,0.4212605792700566,1.438403117372316,7.597140304818076,0.7087394207299433,1.6124365243796603,750
1.0,13.30720591128225,1.9355881774354984,2.66967645323065,16.679558621024245,100,2.9741911330766237,3.180102857281473,0.3151617733846752,1.6238675863072731,5.79352906461299,1.0441911330766238,2.905382462872553,1257
3.0,13.350341308840413,3.1176054042007157,2.6925552117241844,23.62474903761734,97,1.7421135179307088,0.5399598460187749,0.5074849422570407,0.6148694995610184,4.492213902883771,0.89,2.082454826771122,537
2.0,11.900185147632195,1.6338009662953916,1.892027772144829,19.39976856545976,87,2.4719351983287323,1.7201851476321937,0.37400925738160967,1.5523054935931198,2.1882962362115097,0.9239629704735612,2.556268464066681,394
2.0,12.292785822707055,2.3992884762409115,2.4092884762409112,21.0,95,2.566994692932288,2.2044283545858896,0.3452460196992161,1.3169946929322882,2.7930053070677117,0.8104920393984322,3.3625132676692795,427
2.0,12.29,2.565304918760835,2.1752628031708454,17.627190026423712,87,2.4686404986788144,2.296601246697036,0.25745619947152576,1.9489909029066084,2.2898037400911084,1.1649123989430514,3.1956132073986394,315
1.0,14.10006759683105,1.6488553396852,2.31535376190975,15.905723301574,126,2.952861650787,3.14407390793285,0.2494276698426,2.14478143175235,5.64764308253935,1.07821541269675,3.7594952666736496,847
2.0,12.25394897235358,1.1167517127440354,1.8232482872559646,16.067517127440354,145,1.8683120718139912,1.4887576186794989,0.21691070161876277,2.595222773432754,3.0514327899539024,1.199426884018439,2.7916565084273346,729
1.0,13.79671882216587,1.923033467384371,2.673550629132376,17.146066934768744,115,2.9631464521850064,2.7642025165295045,0.3826292904370013,1.640382436098882,6.1848326630781445,1.123550629132376,2.989887015199365,1367
3.0,13.275500426569488,2.9777115379665773,2.575732478478491,23.36760683540701,119,1.4252957265837196,1.5035987177177361,0.22632393164592987,1.253161965822965,9.295632481052287,0.5552183759473855,1.3537534189904041,493
1.0,13.927088803833923,1.9417782684010607,2.383532267031802,18.14129068127209,103,2.6141412030123687,2.825310535432863,0.3611693324204943,2.2112057370759732,5.228403754876334,1.135870931872791,2.799403198904593,1031
3.0,13.90046681590149,2.680745515854283,2.357063228584916,21.365964126834264,90,1.4546159190723462,0.6863403587316574,0.419510538097486,1.0965737666824023,9.618042152389943,0.6746385650733706,1.689510538097486,629
3.0,12.61651906301273,3.2601815874544036,2.3364415419610287,18.72597430064952,101,1.3267271958181346,0.6050907937272019,0.4,0.8450907937272016,5.379428692285789,0.6709610279740192,1.7861558881039232,600
1.0,13.689682946558856,2.097490106149825,2.820035228160127,19.857948072231476,110,2.907067368228299,2.8898590873594916,0.37572435090289347,1.7771730527086804,4.448480841873959,1.1898943155196184,3.2654777537820032,863
3.0,13.678664119745093,2.722876954758104,2.2979933489058433,21.74916861323043,89,1.3540133021883132,0.6629434656996698,0.41702327882954787,0.9908703036639475,9.61210631717395,0.6869567678879824,1.6749833722646086,600
2.0,12.163758984558182,1.5498562470690942,2.3926976602799956,21.371585867890982,95,1.8213488301399978,1.7125539073490899,0.43751796911636326,1.360773818416374,2.6379492279090813,1.3751078146981794,2.248723046325455,442
2.0,12.305226272570243,1.4722773946721945,2.0279562123829264,19.27613136285122,79,1.8617007115192687,2.016193431857439,0.3239781061914633,1.3584708265296335,3.98908024074927,1.0552262725702442,3.3126678708064636,510
1.0,13.808147231201936,1.8793723376941696,2.3336753194766997,18.617380857072828,105,2.8994870207849504,3.247036807800484,0.22,2.138660210416986,6.39544362330341,1.1601991480621343,3.007235955862618,1512
2.0,12.279298352508736,1.0745027458187748,1.865497254181225,15.64502745818775,142,1.8788743135453063,1.6091671744164917,0.2612721168902864,2.6501464304355924,3.167617448998369,1.1529530204006524,2.6311104341113443,736
1.0,13.794539218200141,1.706446375481816,2.306446375481816,16.23553624518184,117,3.1677681225909198,3.1869448889726653,0.31157100385452835,2.229837639936297,6.218840612954599,0.946446375481816,3.355124628372712,857
2.0,12.637788756857685,1.77868143118388,2.1138739357556697,19.465519587342552,85,2.2,2.291195912777084,0.28348892661209013,1.6564701880415644,3.524177174206558,1.1130221467758197,3.3083373073866458,697
3.0,12.627618810578603,3.6513012837340852,2.279778621953226,18.5,108,1.3853185747968817,0.737451401624946,0.34850432276569915,1.0336285040623652,6.651657584513651,0.6659557243906452,1.8670356300779565,759
3.0,12.861332382247816,1.45925534432094,2.325329528991265,18.133238224781635,120,1.4960099863979284,1.2480014266282755,0.2119985733717245,0.9326718976370101,4.186604846108062,0.7586676177521836,1.298660484610806,623
2.0,11.288798691745018,1.5329025390924795,2.2251927930017277,21.797733008202236,86,2.3042627341711386,2.0600678123560976,0.49938771481676836,1.9069385740838416,2.025963965008638,1.6229703514485774,2.7302945115358743,427
1.0,14.15228438280428,1.6734279448490725,2.361427396592011,15.782860275754636,126,2.891430137877318,3.110286575832525,0.26171397242453637,2.2031413690165476,5.6445715068938656,1.0628575344693296,3.8239983552288157,934
1.0,14.784522251450916,1.6911624671177201,2.295063808509983,12.521973172154752,93,2.970541557059067,3.383615018373126,0.36958605996089805,2.4518316411967525,5.313694371372712,1.1766402156668048,2.781783377176373,1104
2.0,12.416594210027748,1.3563768401109912,1.939968947154749,19.89953420732124,80,2.1399534207321236,1.9733747371270012,0.2866407892956242,1.186438945801493,4.100900532512277,1.0933747371270013,3.5099534207321232,563
2.0,12.233415318729953,1.5905320783377679,1.9045537583066043,16.404176294786048,88,2.4637757237789764,2.4110812151470693,0.28191647410427906,1.6703031806194415,3.0077803452762795,1.240778034527628,2.799279189901954,503
3.0,13.098743521480667,3.5332461128884005,2.2112564785193323,20.234294018508347,103,1.4663089368143671,0.5959423588894994,0.42081152822210016,1.1897383386652018,4.392041462523727,0.6245025914077329,1.7014397674817663,782
3.0,12.718340383599271,3.3432538576082047,2.366669230399735,21.91682689998346,104,1.6082980820036392,1.181659616400728,0.18667307599933833,0.8383326924000661,5.116711531995368,0.759992308800794,1.3016711531995369,593
1.0,13.887044315774483,1.6124798096192965,2.6321370884626565,20.0,115,2.931794367306016,3.368443569997094,0.3915040380761407,1.7503427211566405,6.551451646149375,1.1227177469224063,2.5797096707701246,1148
1.0,13.27606431870741,1.728810142865031,2.4407322197753656,17.205491648315242,97,2.5444050714325153,2.6226660494660226,0.2649542362640397,1.573947434072912,3.8655949285674844,1.0999084725280794,3.813306741769467,1024
1.0,14.152632719349256,1.811413582678399,2.714829218222781,20.646347722152385,115,2.8517078177721906,3.168439299774705,0.3196584364455618,2.0760010264329916,6.070730455569523,1.1010246906633145,2.665512345331657,1281
2.0,12.30733138853468,1.6124437961782268,2.360241118896034,22.213424575371306,85,1.420120559448017,1.4676930668787318,0.49146301698514777,1.63,3.471945254777217,0.9774356443737561,2.5518246953291994,466
3.0,13.730346107611425,4.361569021171787,2.259930778477715,22.494231539809608,87,1.2793077847771528,0.4697000400700997,0.5197231139108612,1.1489155294842064,6.616031299389011,0.7795385231847687,1.749030898688014,519
1.0,13.669134876786023,1.6773317815972824,2.337716280803494,18.679085304066,106,2.8649519375992236,3.2766589079864117,0.24475968799611775,1.982187594394953,7.395193759922355,1.0974279063988355,2.934471313591459,1451
2.0,12.196323090966882,0.9375811723253926,2.07032468930157,18.70698046124346,89,2.355535701473561,2.1662337475979068,0.3,1.4387905861626962,2.535162344650785,1.3360470691865187,3.1317207815502615,328
2.0,12.452428704153196,1.73,2.010999928532895,20.167857908576128,83,2.078214566477913,1.9443570867044173,0.33107140304746246,1.5132142091423872,3.0418569080366544,1.0311428775620302,3.4814287756203,636
1.0,13.897270153207781,1.6200947949419644,2.634312798554847,20.0,115,2.92853080216773,3.362786723757398,0.38998104101160713,1.7557819963871173,6.542748805780612,1.1214123208670919,2.5814502388438774,1151
2.0,11.457045256428977,1.0099988629836916,2.4918182162732214,21.122726755901677,87,2.3715913656201844,1.9445457301857716,0.4322726755901678,1.4215909866147483,3.0227275139125505,1.0795455406830536,2.399999620994564,484
1.0,13.656954469890072,1.6942967958888193,2.097125126577889,14.97063069600501,98,2.9913443512449733,3.3556876898668335,0.19856256328894456,2.360170656687817,6.414529509554025,0.970046542733041,3.209906914533918,1032
2.0,12.542893520495802,1.5063888922785176,2.3821666646328894,18.445787040991604,92,2.3113240728312103,2.590722221544296,0.3156620364156051,1.9268657389894326,4.254212959008396,1.1751805553860741,2.7149444491899244,695
2.0,12.415278117511606,1.5545364708139884,2.2924536470813988,22.23609412441965,86,2.6124103517672608,2.9782447043020817,0.39245364708139885,1.8018974120581848,3.493436231185412,0.7390729416279767,2.8252781175116066,349
1.0,13.256741068899496,2.3250085495469905,2.6422126716990806,18.62058320614883,101,2.794854198462793,3.2070668701618734,0.3020583206148829,2.7657461067800178,5.733516335986955,1.0341166412297658,3.126775267087459,1172
2.0,12.005407459406163,1.3865666432672272,1.9668240675742297,19.965666432672272,88,2.156137086435854,1.8039482053467784,0.3417166783663865,1.7849352566834729,2.297638986386554,0.9082833216336135,3.1863092189602247,410
2.0,12.00971650802301,1.940589217221542,2.5981656485326803,26.98471373777234,90,2.1640939409001225,2.3195525287669527,0.5118121181997551,1.8130350191779683,2.666637022309914,0.9396942747554468,2.5687993322893514,419
3.0,13.177199912287328,2.966730195160694,2.35,19.31449967107748,96,1.3954299978071831,0.5914000438563356,0.38371000657845034,0.7771000657845035,5.453759929829863,0.6908599956143664,2.1409598421171916,732
2.0,11.82,1.569010531981872,1.9464353659279765,20.285145233694266,86,2.1859419065222934,1.6158416851170996,0.3277229489549241,1.4864353659279763,1.9935646340720234,0.9460395787207251,2.977522506144536,463
1.0,13.914336379235866,2.0244279131343674,2.645160184322377,17.348855826268736,117,2.8009153389850123,2.650640737289508,0.3501830677970024,1.465983989408888,5.677860434328163,1.095160184322377,3.2535125741493554,1335
3.0,13.706517064825217,2.9040982650923706,2.426013936288716,20.809790955669254,91,1.8149651592782092,0.7323916382267703,0.4453986063711284,1.2453986063711284,9.008978384495569,0.5822097554021015,1.6614125426598447,654
1.0,14.137817197119297,1.6640450237396927,2.289727149639912,16.145907244598682,122,3.097271496399122,3.0873192280607467,0.24972714963991216,2.0659549762603073,6.0050409618567935,1.0170463777006589,3.515457007201757,872
2.0,12.08,1.2482089645829013,2.3858805871879536,23.763582070834197,73,2.1182089645829016,1.585910448229145,0.4118208964582901,1.3881791035417097,1.928119381459327,1.1681492425005184,3.0096119632281084,627
1.0,13.981378629911088,2.0459409902991226,2.313687081164105,18.25092982134193,105,2.929469378253842,3.290344657477772,0.22,2.2819092516572455,6.012335722312018,1.2135011168957193,3.103845774373491,1511
3.0,13.268779692768195,4.259376807782505,2.261342337954985,20.0,120,1.5907321843390827,0.6898779692768195,0.4312203072318045,1.351342337954985,10.18901723491376,0.5901220307231805,1.5607321843390827,835
2.0,11.706240252361907,1.5698442701205226,2.265828697132575,22.277975511566794,87,2.0530589631804457,1.8827475034214909,0.46614015689152954,1.7407007844576479,2.229143485662875,1.4825917735420138,2.5049499522648113,459
2.0,11.953302429117446,2.428275417366149,2.442620333892919,20.565508347322975,97,2.707727161910189,2.405454323820378,0.3313101669464595,1.5359356593920537,2.995521243704662,0.8,3.3843449165267705,519
